Total_carbon_emissions,CSR_board_size,Indirect_carbon_emissions,Disclosure_scores,Controversy_level,Disclosure_of_R&D,Renewal_energy,Environmental_scores,Climate_change_policy,Waste_management,Planning_zero_carbon,Issue_green_bonds,Direct_carbon_emissions,MSCI_ESG_index,CSR_commitee,Water_treatment,Scope3_carbon_emissions,Biodiversity,Net_zero_targets,Govt_collaboration,ESG_funds,GHG_sales,Recycling,SDG_targets,Dow_jones_sustainability_index,Energy_conservation,Risk_score
0.0,0,0.0,40.23,0,0,0,16.79,1,1,0,0,0.0,0,0,1,0.0,0,0,0,66,42.67,0,2,1,1,0.0
829.44,5,402.29,58.17,2,1,0,52.31,1,1,0,0,427.15,3,1,1,0.0,1,0,0,648,80.53,1,3,1,1,32.76
0.0,6,0.0,63.81,2,0,0,52.7,1,1,0,0,17720.0,3,1,1,0.0,1,1,1,590,483.41,0,3,1,1,34.9
0.0,5,0.0,50.64,3,0,1,34.22,1,1,1,1,0.0,3,1,1,0.0,1,0,1,721,335.88,0,3,1,1,23.09
0.0,0,0.0,42.5,2,0,0,23.86,0,1,0,0,0.0,3,0,1,0.0,1,0,0,491,50.85,0,2,1,1,25.79
0.0,0,0.0,33.53,0,0,0,0.33,0,0,0,0,0.0,0,0,0,0.0,0,0,0,7,16.3,0,4,1,1,0.0
0.0,4,0.0,43.92,2,1,1,23.23,0,1,0,0,0.0,3,1,1,0.0,0,0,0,570,176.3,0,3,1,1,19.42
1023.0,6,614.0,59.28,3,1,0,51.83,1,1,0,0,409.0,3,1,1,6343.0,1,1,0,501,76.95,1,3,1,1,40.01
0.0,0,0.0,42.25,3,0,0,23.32,1,1,0,0,0.0,3,0,1,0.0,1,0,0,813,17.5,1,1,1,1,24.19
0.0,0,0.0,49.61,2,0,0,29.33,1,0,0,0,0.0,0,0,1,0.0,0,0,0,92,13.58,0,1,1,1,32.7
70.84,6,57.79,55.5,0,0,0,44.31,1,1,0,0,13.05,3,1,1,0.0,1,1,0,860,13.16,0,3,1,1,13.2
1345.84,4,800.35,53.33,1,1,1,49.02,0,1,0,0,545.49,3,1,1,10230.0,0,0,0,414,139.1,1,3,1,1,9.81
4100.97,5,144.89,61.03,3,1,0,63.18,1,1,0,0,3956.08,3,1,1,0.0,1,0,0,823,385.68,0,3,1,1,20.09
734.0,7,465.0,59.43,2,1,0,52.01,1,1,0,0,269.0,3,1,1,0.0,0,1,1,982,35.98,1,3,1,1,19.36
0.0,5,0.0,61.85,3,1,1,46.03,0,1,0,0,188.26,3,1,1,6663.13,0,1,0,959,4.69,1,3,1,1,22.86
0.0,0,0.0,34.35,2,0,0,1.27,0,0,0,0,0.0,3,0,1,0.0,0,0,0,576,2.47,0,3,1,1,22.06
546.56,3,401.32,56.82,0,1,1,63.18,1,1,0,1,145.24,0,1,1,0.0,1,0,0,134,71.96,1,3,1,1,0.0
0.0,4,0.0,45.4,2,0,0,30.05,0,1,0,0,0.0,3,1,1,0.0,0,0,0,1184,15.29,1,3,1,1,11.73
0.0,5,0.0,46.78,2,0,0,17.12,1,1,0,0,0.0,3,1,1,0.0,0,0,0,530,127.53,0,1,1,1,28.06
0.0,3,0.0,51.43,2,0,1,33.28,0,1,0,0,0.0,3,1,1,0.0,1,0,0,706,26.89,0,3,1,1,22.72
0.0,0,0.0,42.12,0,0,0,37.84,0,0,0,0,0.0,0,0,0,0.0,1,1,0,17,1507.64,0,3,1,0,0.0
811.0,0,407.7,56.62,2,1,1,34.94,1,1,0,0,403.3,3,0,1,112453.0,1,0,1,1137,56.76,0,3,1,1,16.64
0.0,3,0.0,0.0,0,0,0,0.0,1,1,0,0,0.0,0,1,0,0.0,0,0,0,73,649.75,0,3,1,1,0.0
405.7,0,360.8,51.86,2,0,1,30.87,1,1,0,0,44.9,3,0,1,15134.6,0,0,1,583,4.72,1,3,1,1,16.22
24807.5,8,246.22,57.12,2,1,0,48.69,1,1,1,0,24561.3,3,1,1,2353.04,1,1,1,504,977.09,1,3,1,1,26.13
215.33,0,189.16,54.13,2,0,0,38.33,1,1,0,0,26.17,0,0,1,0.0,1,0,0,139,22.64,1,3,1,1,16.2
40.75,3,38.81,44.28,2,0,0,27.54,0,1,0,0,1.95,3,1,1,0.0,1,0,0,768,3.63,0,3,1,1,22.57
0.0,0,0.0,32.82,1,0,0,1.24,0,1,0,0,0.0,3,0,0,0.0,0,1,1,544,20.94,0,3,1,1,17.24
0.0,0,0.0,36.39,3,0,0,15.28,0,1,0,0,0.0,3,0,0,0.0,0,0,0,375,10.62,0,0,1,1,21.4
1623.03,4,1214.41,41.1,2,0,0,12.65,1,1,0,0,4008.62,3,1,0,0.0,0,0,0,618,60.64,0,3,1,1,17.11
1143.23,5,930.83,44.6,2,0,0,30.47,1,1,0,0,212.4,3,1,0,6178.59,0,0,0,587,50.99,1,3,1,1,15.08
0.0,5,0.0,64.08,2,0,0,64.27,1,1,1,1,0.0,3,1,1,0.0,1,1,1,397,3316.97,0,3,1,1,25.38
0.0,0,0.0,50.88,1,1,0,42.49,1,0,0,0,0.0,3,0,1,0.0,0,0,0,718,21.7,0,3,1,1,25.09
32230.0,6,3940.0,69.21,3,0,1,59.77,1,1,1,0,28290.0,3,1,1,80719.5,1,1,1,579,690.49,1,3,1,1,24.1
0.0,4,0.0,67.84,2,0,0,73.06,1,1,1,0,0.0,3,1,1,0.0,1,1,1,300,2495.63,0,3,1,1,25.41
0.0,6,0.0,72.17,2,0,0,73.91,1,1,1,0,0.0,3,1,1,0.0,1,1,1,344,3789.42,0,3,1,1,27.63
3144.68,6,1274.42,67.68,3,0,1,69.53,1,1,0,0,1870.26,3,1,1,0.0,1,1,0,568,222.38,0,3,1,1,28.95
515.45,0,481.74,62.25,2,0,0,63.15,1,1,0,0,33.71,0,0,1,2.35,0,0,0,0,25.2,1,3,1,1,16.08
0.0,9,0.0,67.43,2,0,0,60.68,1,1,0,0,0.0,3,1,1,0.0,1,1,0,345,799.76,1,2,1,1,24.36
47.31,5,41.76,62.67,2,1,1,57.44,1,1,0,0,5.56,3,1,1,4751.88,1,1,1,1008,5.35,1,3,1,1,17.11
412.98,6,130.78,75.77,2,1,1,79.16,1,1,1,0,282.2,3,1,1,7437.49,1,1,0,1183,38.19,1,3,1,1,24.09
0.0,5,0.0,60.1,3,0,1,45.42,1,1,0,1,0.0,3,1,1,0.0,1,0,1,608,180.64,0,3,1,1,27.43
0.0,2,0.0,43.68,2,0,0,21.9,1,0,0,0,0.0,3,1,0,0.0,0,0,0,1019,25.96,0,3,1,0,10.36
0.0,5,0.0,61.51,2,0,1,55.9,1,1,0,0,0.0,3,1,1,0.0,1,1,0,1112,30.08,1,3,1,1,32.4
0.0,3,0.0,38.75,0,0,0,7.58,1,1,0,0,0.0,0,1,1,0.0,0,0,0,147,34.04,0,3,1,1,0.0
0.0,4,0.0,51.55,2,0,0,34.34,0,1,0,0,0.0,3,1,1,0.0,0,0,1,711,48.29,0,3,1,1,29.47
0.0,0,0.0,30.22,0,0,0,5.62,0,0,0,0,0.0,0,0,1,0.0,1,0,1,21,566.47,0,3,1,1,0.0
35590.0,4,90.0,68.31,2,0,1,63.49,1,1,0,0,35500.0,3,1,1,0.0,1,1,0,440,3569.12,0,0,1,1,29.8
0.0,3,0.0,46.14,0,0,0,33.4,0,1,0,0,0.0,0,1,1,0.0,1,0,0,41,626.17,0,3,1,1,0.0
0.0,8,0.0,57.13,1,0,0,30.41,1,1,0,0,0.0,3,1,1,0.0,1,1,1,505,416.08,0,3,1,1,36.25
2358.3,3,2307.6,58.03,1,1,1,42.92,1,1,0,1,50.7,3,1,1,1504.0,1,1,0,1060,418.53,0,3,1,1,11.79
0.0,3,0.0,32.88,2,0,0,0.33,0,0,0,0,0.0,3,1,0,0.0,0,0,0,538,3.9,0,3,1,0,23.09
0.0,6,0.0,70.54,2,0,1,66.29,1,1,0,0,24.1,3,1,1,0.0,1,0,0,1002,5.36,1,3,1,1,25.91
0.0,5,0.0,73.3,2,0,0,73.06,1,1,1,1,0.0,3,1,1,0.0,1,1,0,842,88.97,0,3,1,1,19.05
5335.0,4,4868.0,65.11,3,0,0,54.45,1,1,1,0,467.0,3,1,1,88698.0,1,0,1,625,172.85,0,3,1,1,24.39
49.2,3,42.14,46.68,2,0,0,26.49,1,1,0,0,7.06,3,1,1,0.32,0,0,0,825,3.51,0,3,1,1,15.78
0.0,4,0.0,60.99,3,0,0,46.09,1,1,0,0,0.0,3,1,1,0.0,1,0,0,531,692.79,0,3,1,1,36.47
0.0,0,0.0,38.6,2,0,0,15.61,0,1,0,0,0.0,3,0,0,0.0,0,0,0,803,49.57,1,3,1,1,26.4
17595.6,4,935.79,62.85,2,0,0,63.7,1,1,0,0,16659.8,3,1,0,3852.75,0,1,1,667,308.59,1,3,1,1,20.45
0.0,0,0.0,39.48,1,0,0,2.42,1,1,0,0,0.0,3,0,1,0.0,0,0,0,428,12.84,0,3,1,1,23.94
0.0,5,0.0,48.49,1,0,1,29.3,1,1,0,0,0.0,3,1,1,0.0,0,1,1,769,7.17,0,3,1,1,18.08
0.0,0,0.0,61.35,2,0,1,38.18,1,1,0,1,0.0,3,0,1,0.0,0,0,0,606,10.25,0,3,1,1,18.75
0.0,3,0.0,39.9,3,0,0,10.69,1,1,0,0,0.0,0,1,1,0.0,0,0,0,165,0.67,0,3,1,1,22.75
17092.9,5,1263.27,64.19,3,0,1,57.99,1,1,0,0,15829.7,3,1,1,30374.1,1,1,0,304,1808.22,0,3,1,1,29.37
0.0,4,0.0,33.92,2,0,0,0.76,1,0,0,0,0.0,3,1,0,0.0,0,0,0,732,6.26,0,3,1,1,18.34
0.0,4,0.0,56.8,0,0,0,32.65,0,1,0,0,0.0,0,1,1,0.0,1,1,0,63,5.01,0,3,0,1,0.0
83.06,5,76.47,38.95,2,0,0,15.55,1,1,0,0,6.59,0,1,1,2.49,0,0,0,116,12.46,0,3,1,1,14.39
0.0,10,0.0,72.88,3,1,1,74.87,1,1,0,0,1080.0,3,1,1,45100.0,1,1,0,604,33.95,1,3,1,1,29.95
291.03,6,220.1,55.92,0,0,1,38.6,1,1,0,0,70.92,3,1,1,0.0,1,0,0,747,44.76,1,3,1,1,25.64
0.0,0,0.0,34.43,0,0,0,1.75,0,1,0,0,0.0,0,0,1,0.0,0,0,0,89,42.16,0,5,1,1,0.0
0.0,0,0.0,36.06,2,0,0,2.08,0,1,0,0,0.0,3,0,1,0.0,0,1,0,587,4.57,0,3,1,1,18.18
0.0,4,0.0,73.7,4,1,1,76.47,1,1,0,0,4575.56,3,1,1,1996.72,1,1,0,384,466.81,0,3,1,1,31.94
270.17,3,244.82,53.64,3,1,1,36.73,1,1,0,0,25.35,0,1,1,8303.86,1,1,1,194,17.38,1,3,0,1,15.18
0.0,5,0.0,38.75,3,0,0,2.42,1,1,0,0,0.0,3,1,1,0.0,0,0,1,211,21.3,0,3,1,1,34.88
1810.0,5,1070.0,57.68,3,1,0,33.31,1,1,1,0,0.0,3,1,1,0.0,1,1,1,516,42.77,1,3,1,1,40.81
0.0,5,0.0,64.14,2,1,1,49.41,1,1,0,0,364.0,3,1,1,17300.0,1,1,1,1001,59.36,1,3,1,1,21.51
4134.67,5,2881.77,80.26,4,1,1,80.31,1,1,1,0,1252.91,3,1,1,0.0,1,1,1,605,38.34,0,3,1,1,30.89
0.0,0,0.0,43.3,2,0,0,28.42,0,1,0,0,0.0,3,0,1,0.0,0,0,0,623,19.04,0,3,1,1,12.64
6.27,4,5.68,46.88,0,0,0,27.12,1,1,0,0,0.59,0,1,0,38.34,0,0,0,121,0.94,0,3,1,1,0.0
0.0,4,0.0,64.14,2,1,0,47.21,1,1,0,0,0.0,3,1,1,0.0,1,0,1,1143,4.53,0,3,1,1,22.08
0.0,0,0.0,40.3,2,0,0,13.47,0,1,0,0,0.0,3,0,1,0.0,0,1,1,636,4.9,0,3,1,1,19.18
155.96,4,143.8,48.66,3,0,1,40.68,1,1,1,1,12.17,3,1,1,23.8,0,1,1,708,2.83,0,3,1,1,26.16
2478.0,5,1247.0,66.04,0,1,1,64.27,1,1,0,0,1231.0,0,1,1,0.0,1,1,1,90,166.96,0,3,1,1,0.0
0.0,4,0.0,65.2,0,1,0,65.12,1,1,0,1,0.0,0,1,1,0.0,1,0,0,163,362.66,1,3,1,1,16.43
0.0,4,0.0,32.77,0,0,0,0.0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,127,8.45,0,3,1,0,0.0
3752.39,4,248.95,68.32,2,1,0,51.98,1,1,0,0,3503.44,3,1,1,158.74,1,0,0,603,288.91,0,3,1,1,23.8
209.1,0,122.09,55.42,2,1,1,51.53,1,1,0,0,87.01,0,0,1,0.0,0,0,0,136,36.21,1,3,1,1,14.51
22.66,5,14.26,57.0,1,0,1,36.54,1,1,0,0,8.4,3,1,1,10290.4,0,1,1,752,1.19,0,3,1,1,16.17
0.0,6,0.0,62.8,2,0,0,58.56,1,1,0,0,0.0,3,1,1,0.0,0,0,0,805,2.35,1,3,1,1,9.36
0.0,3,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,1,0,0.0,0,0,1,0,0.0,0,3,1,0,0.0
0.0,0,0.0,50.72,2,0,0,35.73,1,1,0,0,0.0,3,0,1,0.0,0,0,1,690,2.54,1,3,1,1,13.48
347.86,6,201.2,70.4,3,1,0,79.61,1,1,0,0,146.65,3,1,1,5346.69,1,0,1,705,45.66,1,3,1,1,27.21
306.34,3,276.04,69.01,2,1,1,60.68,1,1,1,0,30.3,3,1,1,10122.1,1,1,1,842,13.1,1,3,1,1,11.94
1821.0,5,1214.0,54.47,2,0,1,36.15,1,1,0,0,607.0,3,1,1,2916.0,0,0,1,1272,17.24,1,3,1,1,12.54
0.0,5,0.0,53.56,3,0,0,39.11,1,1,1,0,0.0,3,1,1,0.0,1,1,1,382,67.75,0,3,1,1,29.31
0.0,5,0.0,57.31,3,0,0,37.84,1,1,0,0,0.0,3,1,1,0.0,0,0,0,716,128.54,1,3,1,1,27.86
0.0,6,0.0,70.25,2,1,1,63.24,1,1,1,1,0.0,3,1,1,0.0,1,1,1,897,5.09,1,3,0,1,10.77
0.0,3,0.0,55.68,2,0,1,44.58,0,1,0,0,0.0,3,1,0,0.0,0,0,0,945,1.31,1,3,1,1,22.37
0.0,0,0.0,46.03,2,0,0,25.28,1,1,0,0,0.0,3,0,0,0.0,0,0,1,243,54.37,0,2,1,1,35.45
0.0,4,0.0,61.47,1,0,0,57.75,1,1,0,0,0.0,0,1,1,0.0,0,0,0,83,232.99,1,0,1,1,29.33
0.0,3,0.0,69.63,2,0,1,63.0,1,1,0,0,0.0,3,1,1,0.0,1,1,1,910,21.19,1,3,0,1,14.77
0.0,0,0.0,16.53,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,4,26.38,0,3,1,0,0.0
0.0,0,0.0,56.35,2,0,0,44.91,0,1,0,0,0.0,3,0,1,0.0,0,0,0,872,36.82,1,3,1,1,19.6
0.0,3,0.0,52.9,2,0,0,36.79,1,1,0,0,0.0,0,1,1,0.0,1,0,0,140,596.76,0,3,1,1,28.55
0.0,4,0.0,40.83,0,0,0,15.61,0,1,0,0,0.0,0,1,0,0.0,0,0,1,100,7.72,0,2,1,1,0.0
6001.0,4,3820.0,77.62,3,0,1,66.75,1,1,0,0,2181.0,3,1,1,28863.0,1,0,1,1128,89.51,1,3,1,1,17.26
0.0,4,0.0,45.39,2,0,0,21.96,1,1,0,0,0.0,3,1,0,0.0,0,0,0,838,10.05,0,3,1,1,16.34
0.0,5,0.0,51.42,3,0,0,25.61,1,1,0,0,0.0,3,1,1,0.0,1,0,1,733,701.42,1,3,1,1,23.82
0.0,6,0.0,54.73,1,0,0,40.68,0,1,1,0,0.0,3,1,1,0.0,0,0,1,867,5.92,0,3,1,1,15.15
0.0,5,0.0,46.69,2,1,1,27.09,1,1,0,0,0.0,3,1,1,0.0,0,0,1,1185,0.48,0,3,1,1,16.2
0.0,4,0.0,42.06,2,1,0,16.28,1,1,0,0,0.0,3,1,0,0.0,0,0,0,846,6.02,0,3,1,1,19.24
1933.51,0,20.67,55.29,1,0,0,31.77,1,1,0,0,1912.85,3,0,0,1376.02,0,0,0,560,187.12,0,3,1,0,14.32
328.44,3,119.1,55.98,2,1,0,49.35,1,1,0,0,209.35,3,1,1,6044.52,1,0,0,806,50.08,1,3,1,1,30.92
2046.58,0,1992.71,55.33,1,0,0,49.11,1,1,0,0,53.87,0,0,1,45.87,0,0,0,143,83.16,1,3,1,1,10.89
0.0,6,0.0,60.24,0,1,1,34.58,1,1,1,0,0.0,0,1,1,0.0,0,1,1,4,24.92,0,3,1,1,0.0
0.0,7,0.0,39.52,2,0,0,16.79,1,1,0,0,0.0,0,1,0,0.0,1,0,0,173,2.09,0,3,1,1,24.14
0.0,5,0.0,70.78,4,1,1,71.1,1,1,1,0,0.0,3,1,1,0.0,1,1,1,1019,13.25,1,3,1,1,25.08
0.0,11,0.0,57.11,1,1,0,38.66,1,1,1,0,0.0,0,1,1,0.0,0,1,0,261,2.93,1,3,1,1,7.47
0.0,3,0.0,55.13,3,0,1,35.73,1,1,0,1,0.0,3,1,1,0.0,1,1,1,1050,4.82,0,3,1,1,29.02
0.0,4,0.0,47.57,4,0,1,22.23,1,1,1,0,0.0,0,1,1,0.0,1,1,1,52,6.95,0,3,1,1,23.42
0.0,5,0.0,65.06,2,0,1,56.24,1,1,0,0,0.0,3,1,1,0.0,1,0,0,879,88.39,1,2,1,1,26.84
0.0,0,0.0,55.65,2,1,1,42.59,1,1,0,0,0.0,3,0,1,0.0,1,0,1,681,44.95,1,3,1,1,21.19
47.14,6,36.4,52.36,1,1,1,35.82,1,1,0,0,10.74,3,1,0,100.15,0,0,0,798,7.34,0,3,1,1,23.15
3504.0,4,1732.0,72.34,2,1,0,64.78,1,1,0,0,1772.0,3,1,1,12591.0,1,0,0,886,212.26,1,3,1,1,22.05
18100.0,4,2800.0,76.23,2,0,0,59.26,1,0,0,0,15300.0,3,1,1,0.0,1,0,0,598,1283.27,0,3,1,1,18.55
2.78,0,2.24,21.14,2,0,0,5.83,1,1,0,0,0.54,3,0,0,3.15,0,0,0,434,0.36,0,3,1,1,0.0
0.0,0,0.0,43.15,0,0,1,18.21,1,1,0,0,0.0,3,0,1,0.0,0,0,0,746,36.97,1,3,1,1,16.91
0.0,0,0.0,46.73,2,0,0,26.94,1,1,0,1,0.0,0,0,1,0.0,0,0,1,188,24.4,0,3,1,1,12.63
0.0,0,0.0,52.66,3,0,0,32.44,1,1,0,0,0.0,3,0,1,0.0,1,0,1,570,73.46,1,3,1,1,35.3
5090.35,5,3018.23,51.09,3,0,0,38.66,1,1,0,0,2072.13,3,1,1,1501.95,1,0,0,778,47.73,1,3,1,1,21.39
0.0,4,0.0,53.96,2,0,0,40.14,1,1,1,0,0.0,3,1,1,0.0,0,0,0,332,21.19,0,3,1,1,29.66
0.0,5,0.0,43.61,2,1,0,16.46,0,1,0,0,0.0,3,1,1,0.0,0,0,0,871,32.54,0,3,0,1,19.04
160.29,0,109.63,61.91,1,0,1,50.89,1,1,1,0,50.66,3,0,1,6685.68,0,1,0,1015,13.29,1,3,1,1,13.66
379.03,5,297.38,60.53,2,0,1,40.65,1,1,1,0,81.64,3,1,1,0.0,1,1,1,474,23.17,0,3,1,1,12.51
0.0,5,0.0,49.42,1,0,0,33.92,0,0,0,0,0.0,3,1,1,0.0,0,0,1,292,4.79,0,3,1,1,11.5
0.0,0,0.0,33.6,2,0,0,2.42,0,1,0,0,0.0,3,0,1,0.0,0,0,0,518,2.58,0,1,1,1,23.06
3.49,0,0.94,36.17,0,0,0,15.13,1,1,1,0,2.55,3,0,1,0.0,0,1,0,285,1.92,0,3,1,1,0.0
0.0,0,0.0,52.08,2,0,0,36.94,1,1,0,0,0.0,3,0,1,0.0,0,0,0,648,0.43,0,3,1,1,16.91
0.0,0,0.0,42.29,2,0,0,13.47,0,1,0,0,0.0,0,0,1,0.0,0,0,0,118,3.5,0,3,1,1,12.53
0.0,4,0.0,46.21,2,0,0,29.18,1,0,0,0,0.0,3,1,1,12.27,0,1,0,812,29.79,0,3,1,1,12.87
852.27,6,554.64,59.34,3,0,1,47.21,1,1,0,0,297.63,3,1,1,36888.3,1,0,0,218,14.97,0,3,1,1,28.36
0.0,0,0.0,32.85,2,0,0,0.82,0,1,0,0,0.0,3,0,1,0.0,1,0,0,450,7.06,1,3,1,1,16.48
1971.0,5,1430.0,63.0,3,0,1,41.44,0,1,0,0,541.0,3,1,1,0.0,1,0,1,1148,20.23,1,3,1,1,11.49
7.08,5,5.45,52.57,2,0,0,42.01,1,1,0,0,1.63,3,1,1,0.84,0,0,0,288,1.08,0,3,0,1,23.09
0.0,4,0.0,53.17,2,1,0,40.98,1,1,0,0,0.0,3,1,1,0.0,0,0,1,580,114.52,0,3,1,1,24.01
36.8,0,21.68,43.12,1,0,1,15.22,1,1,0,0,15.12,3,0,1,1.31,0,0,0,546,7.1,0,3,1,1,26.16
404.47,0,367.6,51.94,2,0,0,25.73,1,1,0,0,36.87,0,0,1,16.39,0,0,0,184,22.12,1,3,1,1,16.81
0.0,0,0.0,31.26,0,0,0,14.38,0,0,0,0,0.0,0,0,0,0.0,0,0,0,17,5.94,0,3,1,0,0.0
0.0,4,0.0,56.97,2,1,0,39.47,0,1,0,0,0.0,0,1,1,0.0,0,0,0,229,1.7,0,3,1,1,9.95
40200.0,7,8000.0,68.03,3,0,0,65.99,1,1,0,0,32200.0,3,1,1,417000.0,1,0,1,0,584.88,0,3,1,1,28.7
0.0,0,0.0,32.05,2,0,0,0.33,0,0,0,0,0.0,3,0,0,0.0,0,0,0,397,4.25,0,3,1,0,29.52
0.0,0,0.0,66.67,3,1,1,61.88,1,1,0,0,0.0,3,1,1,0.0,1,0,1,586,306.71,1,3,1,1,21.89
0.0,6,0.0,43.11,2,0,0,20.54,1,1,1,0,24.15,3,1,0,7.4,0,1,1,1049,6.6,0,3,1,1,19.45
0.0,4,0.0,52.35,1,0,0,31.77,0,1,0,0,0.0,3,1,1,0.0,0,0,0,808,27.72,0,3,1,1,25.93
0.0,3,0.0,38.67,1,0,0,17.64,0,1,0,0,0.0,0,1,1,0.0,1,0,0,160,76.7,0,3,1,1,35.7
54.14,5,48.97,53.35,4,1,0,39.26,1,1,0,0,5.16,3,1,1,536.22,1,1,1,1310,3.38,0,3,1,1,16.98
0.0,0,0.0,65.03,2,1,1,60.65,1,1,1,0,0.0,3,0,1,0.0,1,0,1,792,22.36,1,3,1,1,26.53
0.0,4,0.0,48.65,3,1,0,38.48,1,1,0,0,0.0,3,1,1,0.0,1,1,1,850,39.17,1,3,1,1,24.79
262.17,0,147.45,48.56,3,0,0,34.04,1,1,0,0,114.72,3,0,1,114419.0,0,1,1,649,1.36,0,3,1,1,15.17
0.0,4,0.0,49.54,0,0,0,33.13,1,1,1,0,0.0,0,1,1,0.0,1,0,1,85,3276.09,0,3,1,1,0.0
0.0,4,0.0,76.09,3,0,1,68.53,1,1,0,0,0.0,3,1,1,0.0,1,1,1,1232,27.81,1,3,1,1,21.84
3135.0,0,3080.0,52.73,4,1,1,48.29,1,1,0,0,55.0,3,0,1,5650.0,1,1,1,948,31.31,1,3,1,1,32.54
63.95,5,51.89,56.58,2,0,0,40.08,1,1,0,1,12.05,3,1,1,2.15,0,1,1,797,1.06,0,3,1,1,14.95
0.0,4,0.0,66.18,2,0,1,64.12,1,1,0,0,0.0,3,1,1,0.0,0,1,1,879,299.78,0,3,1,1,17.44
4860.9,4,4745.2,64.86,3,1,1,70.58,1,1,1,0,123.7,3,1,1,13784.5,1,1,1,2003,34.95,1,3,1,1,15.24
0.0,3,0.0,44.37,2,0,0,25.82,0,1,1,0,0.0,3,1,1,0.0,1,0,0,478,315.6,0,3,1,1,14.05
0.0,0,0.0,34.05,1,0,0,1.15,1,1,0,0,0.0,3,0,0,0.0,0,0,1,529,2.39,0,3,1,0,28.5
0.0,4,0.0,65.96,2,1,0,51.37,1,1,0,0,0.0,3,1,1,0.0,0,0,0,508,114.63,1,3,1,1,21.47
0.0,5,0.0,61.37,0,1,1,52.91,1,1,1,1,838.07,3,1,1,24012.8,1,1,1,793,68.03,1,3,1,1,23.78
7.73,8,6.88,54.09,2,1,0,36.24,1,1,0,1,0.85,3,1,0,121.28,0,1,1,962,0.24,0,3,1,1,10.59
0.0,5,0.0,50.54,3,1,1,30.26,1,1,0,1,25.19,3,1,0,0.0,0,1,0,956,3.93,0,3,1,1,22.38
0.0,0,0.0,72.65,2,0,0,65.06,1,1,0,0,0.0,3,0,1,0.0,1,0,0,699,766.84,0,3,1,1,36.87
66.91,3,59.88,60.2,3,1,0,50.56,1,1,0,0,7.03,3,1,1,1396.48,0,0,0,801,9.64,1,3,1,1,13.75
0.0,5,0.0,37.71,0,0,0,0.76,0,1,0,0,0.0,0,1,0,0.0,0,0,1,109,214.52,1,3,1,1,0.0
25.29,4,25.29,57.04,2,1,0,35.52,1,1,1,0,0.0,3,1,1,76.68,0,1,1,700,0.0,0,3,1,1,11.93
21.54,0,18.07,48.71,2,0,0,28.12,1,1,0,0,3.47,3,0,1,0.0,1,1,0,0,3.04,0,3,1,1,12.98
0.0,0,0.0,57.33,0,0,0,47.45,1,1,1,0,0.0,0,0,1,0.0,0,0,1,11,26.28,1,3,1,1,0.0
0.0,0,0.0,39.16,2,0,0,15.13,0,0,0,0,0.0,0,0,0,0.0,0,0,1,86,36.56,0,3,1,1,20.36
63.5,0,61.15,48.92,1,1,0,38.81,0,1,0,0,2.36,3,0,1,60.78,0,0,0,679,11.87,0,3,1,1,15.51
105.11,0,42.29,37.17,2,1,1,12.78,1,0,0,0,62.81,3,0,0,1466.5,1,1,0,807,4.17,0,3,1,1,16.25
299.42,4,0.0,50.68,2,0,0,27.21,0,1,0,0,0.0,3,1,1,0.0,0,1,0,621,33.3,1,2,1,1,14.35
3392.0,5,1665.0,82.01,3,1,0,84.42,1,1,1,0,1727.0,3,1,1,5906.0,1,1,1,944,326.83,0,3,1,1,20.33
0.0,4,0.0,51.1,2,1,0,33.59,1,1,1,0,0.0,3,1,1,0.0,1,1,0,382,18.53,1,3,1,1,11.24
43044.4,0,17.2,64.51,2,0,0,64.84,1,1,0,0,43027.2,3,0,1,2392.32,1,1,0,899,2969.73,0,3,1,1,27.53
294.3,3,251.58,58.6,3,1,1,50.02,1,1,0,0,42.72,3,1,1,16557.6,1,0,1,1180,7.79,1,3,1,1,16.95
0.0,0,0.0,54.67,2,0,1,43.19,1,1,0,0,0.0,0,0,1,0.0,0,0,0,138,20.93,1,2,1,1,15.75
0.0,6,0.0,62.8,2,1,0,46.96,0,1,0,1,0.0,3,1,0,0.0,0,0,0,744,348.44,0,3,1,1,22.73
0.0,4,0.0,52.43,2,0,1,24.71,1,0,0,0,0.0,3,1,1,0.0,1,0,0,814,5.22,0,3,1,1,24.39
735.03,6,475.71,62.49,2,0,0,51.1,1,1,1,0,259.32,3,1,1,0.0,1,1,1,206,24.27,0,3,1,1,27.4
0.0,3,0.0,46.36,0,0,0,18.03,1,1,0,0,0.0,0,1,1,0.0,1,0,0,55,2241.18,0,3,1,1,0.0
384.21,0,206.88,46.46,2,0,0,13.83,1,1,0,0,177.34,0,0,1,0.0,0,0,0,131,81.91,0,3,0,1,33.04
36557.4,4,0.0,55.64,2,1,0,45.55,1,1,1,0,0.0,3,1,1,0.0,1,1,0,268,1595.13,1,3,1,1,31.62
10200.0,7,5400.0,55.94,2,0,0,55.87,1,1,0,0,4800.0,3,1,1,8700.0,1,1,0,632,329.24,0,3,1,1,32.28
108.31,5,105.62,66.62,2,0,1,65.78,1,1,0,0,2.69,3,1,1,2073.87,0,0,1,1512,6.03,1,3,1,1,13.45
